Origin,Destination,Value
Syrian Arab Rep.,Guinea,0
Syrian Arab Rep.,Hungary,108
Syrian Arab Rep.,Iceland,5
Syrian Arab Rep.,India,17
Syrian Arab Rep.,Indonesia,27
Syrian Arab Rep.,Iraq,0
Syrian Arab Rep.,Ireland,138
Syrian Arab Rep.,Israel,0
Syrian Arab Rep.,Italy,1696
Syrian Arab Rep.,Jamaica,0
Syrian Arab Rep.,Japan,0
Syrian Arab Rep.,Jordan,0
Syrian Arab Rep.,Kazakhstan,23
Syrian Arab Rep.,Kenya,7
Syrian Arab Rep.,Kuwait,31
Syrian Arab Rep.,Kyrgyzstan,12
Syrian Arab Rep.,Latvia,0
Syrian Arab Rep.,Lebanon,8
Syrian Arab Rep.,Liberia,6
Syrian Arab Rep.,Libya,21890
Syrian Arab Rep.,Liechtenstein,0
Syrian Arab Rep.,Lithuania,52
Syrian Arab Rep.,Luxembourg,225
Syrian Arab Rep.,Madagascar,0
Syrian Arab Rep.,Malaysia,1937
Syrian Arab Rep.,Mali,0
Syrian Arab Rep.,Malta,251
Syrian Arab Rep.,Mauritania,112
Syrian Arab Rep.,Mauritius,0
Syrian Arab Rep.,Mexico,0
Syrian Arab Rep.,Montenegro,47
Syrian Arab Rep.,Morocco,0
Syrian Arab Rep.,Netherlands,668
Syrian Arab Rep.,New Zealand,0
Syrian Arab Rep.,Niger,0
Syrian Arab Rep.,Nigeria,60
Syrian Arab Rep.,Norway,17
Syrian Arab Rep.,Oman,6
Syrian Arab Rep.,Pakistan,0
Syrian Arab Rep.,Panama,11
Syrian Arab Rep.,Papua New Guinea,0
Syrian Arab Rep.,Paraguay,26
Syrian Arab Rep.,Peru,0
Syrian Arab Rep.,Philippines,40
Syrian Arab Rep.,Poland,18
Syrian Arab Rep.,Portugal,0
Syrian Arab Rep.,Qatar,0
Syrian Arab Rep.,Rep. of Korea,68
Syrian Arab Rep.,Rep. of Moldova,16
Syrian Arab Rep.,Romania,167
Syrian Arab Rep.,Russian Federation,303
Syrian Arab Rep.,Saint Lucia,0
Syrian Arab Rep.,Saudi Arabia,34
Syrian Arab Rep.,Senegal,21
Syrian Arab Rep.,Serbia and Kosovo (S/RES/1244 (1999)),0
Syrian Arab Rep.,Slovakia,0
Syrian Arab Rep.,Slovenia,9
Syrian Arab Rep.,Somalia,0
Syrian Arab Rep.,South Africa,0
Syrian Arab Rep.,South Sudan,0
Syrian Arab Rep.,Spain,2255
Syrian Arab Rep.,Sri Lanka,0
Syrian Arab Rep.,Sudan,439
Syrian Arab Rep.,Sweden,3531
Syrian Arab Rep.,Switzerland,3192
Syrian Arab Rep.,Syrian Arab Rep.,0
Syrian Arab Rep.,Thailand,9
Syrian Arab Rep.,The former Yugoslav Republic of Macedonia,0
Syrian Arab Rep.,Togo,9
Syrian Arab Rep.,Trinidad and Tobago,32
Syrian Arab Rep.,Tunisia,0
Syrian Arab Rep.,Turkey,163
Syrian Arab Rep.,Uganda,12
Syrian Arab Rep.,Ukraine,520
Syrian Arab Rep.,United Arab Emirates,1185
Syrian Arab Rep.,United Kingdom,574
Syrian Arab Rep.,United States of America,3358
Syrian Arab Rep.,Uruguay,0
Syrian Arab Rep.,Venezuela (Bolivarian Republic of),0
Syrian Arab Rep.,Yemen,496
Syrian Arab Rep.,Zambia,0
Syrian Arab Rep.,Zimbabwe,0
Tajikistan,Afghanistan,7
Tajikistan,Australia,0
Tajikistan,Austria,129
Tajikistan,Belarus,0
Tajikistan,Belgium,5
Tajikistan,Bosnia and Herzegovina,0
Tajikistan,Canada,13
Tajikistan,Cyprus,0
Tajikistan,Czech Rep.,0
Tajikistan,Denmark,0
Tajikistan,Egypt,29
Tajikistan,Estonia,0
Tajikistan,Finland,0
Tajikistan,France,0
Tajikistan,Georgia,0
Tajikistan,Germany,2443
Tajikistan,Iceland,0
Tajikistan,India,0
Tajikistan,Ireland,0
Tajikistan,Israel,0
Tajikistan,Italy,18
Tajikistan,Jordan,0
Tajikistan,Kyrgyzstan,0
Tajikistan,Latvia,0
Tajikistan,Lithuania,34
Tajikistan,Luxembourg,5
Tajikistan,Netherlands,14
Tajikistan,Norway,0
Tajikistan,Pakistan,0
Tajikistan,Philippines,0
Tajikistan,Poland,82
Tajikistan,Rep. of Korea,13
Tajikistan,Rep. of Moldova,0
Tajikistan,Russian Federation,15
Tajikistan,Spain,0
Tajikistan,Sweden,63
Tajikistan,Switzerland,8
Tajikistan,Turkey,262
Tajikistan,Ukraine,38
Tajikistan,United Kingdom,0
Tajikistan,United States of America,404
Thailand,Armenia,0
Thailand,Australia,413
Thailand,Austria,0
Thailand,Brazil,31
Thailand,Cambodia,8
Thailand,Canada,9
Thailand,Czech Rep.,0
Thailand,Denmark,0
Thailand,Finland,0
Thailand,France,0
Thailand,Germany,7
Thailand,Indonesia,0
Thailand,Ireland,0
Thailand,Italy,8
Thailand,Japan,52
Thailand,Malaysia,0
Thailand,New Zealand,0
Thailand,Norway,0
Thailand,Philippines,0
Thailand,Rep. of Korea,278
Thailand,Sweden,19
Thailand,Switzerland,0
Thailand,United Kingdom,38
Thailand,United States of America,465
The former Yugoslav Republic of Macedonia,Albania,0
The former Yugoslav Republic of Macedonia,Argentina,0
The former Yugoslav Republic of Macedonia,Australia,30
The former Yugoslav Republic of Macedonia,Austria,85
The former Yugoslav Republic of Macedonia,Belgium,135
The former Yugoslav Republic of Macedonia,Bosnia and Herzegovina,0
The former Yugoslav Republic of Macedonia,Brazil,0
The former Yugoslav Republic of Macedonia,Canada,8
The former Yugoslav Republic of Macedonia,Croatia,0
The former Yugoslav Republic of Macedonia,Cyprus,0
The former Yugoslav Republic of Macedonia,Czech Rep.,0
The former Yugoslav Republic of Macedonia,Denmark,0
The former Yugoslav Republic of Macedonia,Ecuador,0
The former Yugoslav Republic of Macedonia,Finland,0
The former Yugoslav Republic of Macedonia,France,492
The former Yugoslav Republic of Macedonia,Germany,2872
The former Yugoslav Republic of Macedonia,Greece,0
The former Yugoslav Republic of Macedonia,Iceland,10
The former Yugoslav Republic of Macedonia,Ireland,0
The former Yugoslav Republic of Macedonia,Italy,66
The former Yugoslav Republic of Macedonia,Liechtenstein,7
The former Yugoslav Republic of Macedonia,Luxembourg,10
The former Yugoslav Republic of Macedonia,Malta,7
The former Yugoslav Republic of Macedonia,Mexico,0
The former Yugoslav Republic of Macedonia,Montenegro,0
The former Yugoslav Republic of Macedonia,Netherlands,0
The former Yugoslav Republic of Macedonia,Panama,0
The former Yugoslav Republic of Macedonia,Poland,0
The former Yugoslav Republic of Macedonia,Portugal,0
The former Yugoslav Republic of Macedonia,Romania,0
The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),0
The former Yugoslav Republic of Macedonia,Spain,8
The former Yugoslav Republic of Macedonia,Sweden,88
The former Yugoslav Republic of Macedonia,Switzerland,39
The former Yugoslav Republic of Macedonia,United Kingdom,0
The former Yugoslav Republic of Macedonia,United States of America,163
Tibetan,Australia,5
Tibetan,Malaysia,0
Tibetan,Nepal,0
Tibetan,Philippines,0
Tibetan,Spain,7
Tibetan,Turkey,0
Timor-Leste,Australia,0
Timor-Leste,Canada,0
Timor-Leste,Germany,0
Timor-Leste,Italy,0
Timor-Leste,Malaysia,0
Timor-Leste,Mexico,0
Timor-Leste,United Kingdom,5
Togo,Algeria,0
Togo,Angola,0
Togo,Argentina,0
Togo,Australia,0
Togo,Austria,9
Togo,Belgium,105
Togo,Benin,28
Togo,Brazil,554
Togo,Burkina Faso,0
Togo,Cameroon,0
Togo,Canada,47
Togo,Central African Rep.,6
Togo,Chad,0
Togo,Chile,0
Togo,China,0
Togo,Congo,0
Togo,Cyprus,0
Togo,Czech Rep.,0
Togo,CÌ«te d'Ivoire,17
Togo,Ecuador,0
Togo,Egypt,0
Togo,Finland,0
Togo,France,184
Togo,Gabon,0
Togo,Gambia,0
Togo,Germany,947
Togo,Ghana,83
Togo,Greece,15
Togo,Guinea,0
Togo,Guinea-Bissau,0
Togo,Hungary,0
Togo,Indonesia,0
Togo,Ireland,0
Togo,Israel,0
Togo,Italy,1039
Togo,Lebanon,0
Togo,Liberia,0
Togo,Libya,0
Togo,Lithuania,0
Togo,Luxembourg,5
Togo,Malaysia,5
Togo,Mali,0
Togo,Malta,0
Togo,Mauritania,18
Togo,Mexico,0
Togo,Morocco,9
Togo,Namibia,0
Togo,Netherlands,5
Togo,Niger,5
Togo,Nigeria,22
Togo,Norway,0
Togo,Poland,0
Togo,Portugal,0
Togo,Rep. of Korea,8
Togo,Romania,0
Togo,Senegal,88
Togo,Spain,10
Togo,Sweden,5
Togo,Switzerland,22
Togo,Thailand,0
Togo,Togo,0
Togo,Turkey,0
Togo,Ukraine,6
Togo,United Kingdom,7
Togo,United States of America,494
Tonga,Australia,96
Tonga,Italy,0
Tonga,New Zealand,0
Tonga,Ukraine,0
Tonga,United States of America,11
Trinidad and Tobago,Brazil,0
Trinidad and Tobago,Canada,27
Trinidad and Tobago,Ecuador,0
Trinidad and Tobago,France,0
Trinidad and Tobago,Germany,0
Trinidad and Tobago,Netherlands,18
Trinidad and Tobago,Spain,0
Trinidad and Tobago,Sweden,0
Trinidad and Tobago,Trinidad and Tobago,0
Trinidad and Tobago,United Kingdom,32
Trinidad and Tobago,United States of America,227
Tunisia,Albania,0
Tunisia,Algeria,0
Tunisia,Argentina,0
Tunisia,Australia,13
Tunisia,Austria,94
Tunisia,Belgium,30
Tunisia,Bosnia and Herzegovina,0
Tunisia,Brazil,67
Tunisia,Bulgaria,0
Tunisia,Canada,67
Tunisia,Croatia,15
Tunisia,Cyprus,0
Tunisia,Czech Rep.,6
Tunisia,Denmark,8
Tunisia,Egypt,0
Tunisia,Finland,0
Tunisia,France,43
Tunisia,Germany,592
Tunisia,Greece,55
Tunisia,Hungary,0
Tunisia,Iraq,6
Tunisia,Ireland,14
Tunisia,Italy,548
Tunisia,Japan,155
Tunisia,Jordan,20
Tunisia,Lebanon,0
Tunisia,Libya,0
Tunisia,Lithuania,0
Tunisia,Luxembourg,45
Tunisia,Malaysia,0
Tunisia,Mali,0
Tunisia,Malta,5
Tunisia,Mauritania,0
Tunisia,Montenegro,0
Tunisia,Morocco,0
Tunisia,Netherlands,30
Tunisia,Norway,8
Tunisia,Oman,0
Tunisia,Poland,0
Tunisia,Portugal,0
Tunisia,Rep. of Korea,26
Tunisia,Romania,0
Tunisia,Saudi Arabia,0
Tunisia,Serbia and Kosovo (S/RES/1244 (1999)),0
Tunisia,Slovenia,0
Tunisia,Spain,14
Tunisia,Sri Lanka,0
Tunisia,Sudan,0
Tunisia,Sweden,98
Tunisia,Switzerland,67
Tunisia,Syrian Arab Rep.,0
Tunisia,Turkey,32
Tunisia,Ukraine,8
Tunisia,United Arab Emirates,0
Tunisia,United Kingdom,37
Tunisia,United States of America,204
Tunisia,Uruguay,0
Tunisia,Yemen,0
Turkey,Afghanistan,102
Turkey,Albania,0
Turkey,Argentina,0
Turkey,Armenia,10
Turkey,Australia,441
Turkey,Austria,529
Turkey,Azerbaijan,8
Turkey,Bangladesh,105
Turkey,Belarus,0
Turkey,Belgium,715
Turkey,Benin,0
Turkey,Bosnia and Herzegovina,30
Turkey,Brazil,153
Turkey,Bulgaria,20
Turkey,Burkina Faso,0
Turkey,Burundi,0
Turkey,Cameroon,15
Turkey,Canada,1778
Turkey,Central African Rep.,0
Turkey,Chad,0
Turkey,Chile,30
Turkey,China,15
Turkey,Colombia,14
Turkey,Congo,0
Turkey,Croatia,10
Turkey,Cyprus,79
Turkey,Czech Rep.,18
Turkey,CÌ«te d'Ivoire,0
Turkey,Denmark,21
Turkey,Dominican Rep.,5
Turkey,Ecuador,0
Turkey,Egypt,387
Turkey,Estonia,0
Turkey,Finland,94
Turkey,France,1083
Turkey,Georgia,41
Turkey,Germany,10761
Turkey,Greece,1670
Turkey,Hungary,0
Turkey,Iceland,0
Turkey,Indonesia,38
Turkey,Iraq,5191
Turkey,Ireland,5
Turkey,Israel,50
Turkey,Italy,396
Turkey,Japan,2949
Turkey,Jordan,8
Turkey,Kazakhstan,12
Turkey,Kenya,12
Turkey,Kyrgyzstan,13
Turkey,Latvia,0
Turkey,Lebanon,7
Turkey,Liberia,0
Turkey,Lithuania,5
Turkey,Luxembourg,30
Turkey,Madagascar,20
Turkey,Malaysia,6
Turkey,Malta,16
Turkey,Mauritania,71
Turkey,Mexico,0
Turkey,Morocco,39
Turkey,Netherlands,295
Turkey,New Zealand,22
Turkey,Nigeria,0
Turkey,Norway,95
Turkey,Pakistan,224
Turkey,Panama,0
Turkey,Paraguay,0
Turkey,Peru,63
Turkey,Philippines,11
Turkey,Poland,28
Turkey,Portugal,0
Turkey,Rep. of Korea,47
Turkey,Rep. of Moldova,8
Turkey,Romania,27
Turkey,Russian Federation,0
Turkey,Saudi Arabia,0
Turkey,Senegal,88
Turkey,Serbia and Kosovo (S/RES/1244 (1999)),7
Turkey,Slovakia,0
Turkey,Slovenia,40
Turkey,Somalia,0
Turkey,Spain,91
Turkey,Sweden,1342
Turkey,Switzerland,932
Turkey,Syrian Arab Rep.,9
Turkey,Thailand,0
Turkey,The former Yugoslav Republic of Macedonia,11
Turkey,Togo,18
Turkey,Tunisia,15
Turkey,Uganda,0
Turkey,Ukraine,40
Turkey,United Arab Emirates,0
Turkey,United Kingdom,700
Turkey,United States of America,2646
Turkey,Uruguay,6
Turkey,Venezuela (Bolivarian Republic of),0
Turkey,Zambia,0
Turkmenistan,Argentina,0
Turkmenistan,Armenia,0
Turkmenistan,Australia,0
Turkmenistan,Austria,0
Turkmenistan,Belgium,0
Turkmenistan,Canada,8
Turkmenistan,Czech Rep.,0
Turkmenistan,Ecuador,8
Turkmenistan,Egypt,0
Turkmenistan,Estonia,0
Turkmenistan,Finland,0
Turkmenistan,France,0
Turkmenistan,Germany,243
Turkmenistan,Greece,0
Turkmenistan,India,0
Turkmenistan,Israel,0
Turkmenistan,Italy,0
Turkmenistan,Kazakhstan,0
Turkmenistan,Kyrgyzstan,0
Turkmenistan,Luxembourg,0
Turkmenistan,Malta,0
Turkmenistan,Netherlands,0
Turkmenistan,Norway,0
Turkmenistan,Poland,0
Turkmenistan,Rep. of Moldova,0
Turkmenistan,Russian Federation,5
Turkmenistan,Spain,0
Turkmenistan,Sweden,7
Turkmenistan,Switzerland,0
Turkmenistan,Turkey,591
Turkmenistan,Turkmenistan,0
Turkmenistan,Ukraine,0
Turkmenistan,United Kingdom,0
Turkmenistan,United States of America,235
Turks and Caicos Islands,Canada,0
Turks and Caicos Islands,United States of America,0
Tuvalu,Netherlands,0
Tuvalu,United Kingdom,0
Uganda,Angola,6
Uganda,Australia,45
Uganda,Austria,21
Uganda,Belgium,10
Uganda,Benin,0
Uganda,Botswana,0
Uganda,Brazil,18
Uganda,Bulgaria,0
Uganda,Burundi,0
Uganda,Cameroon,0
Uganda,Canada,189
Uganda,Central African Rep.,0
Uganda,China,38
Uganda,"China, Hong Kong SAR",0
Uganda,Congo,0
Uganda,Croatia,0
Uganda,Czech Rep.,0
Uganda,CÌ«te d'Ivoire,0
Uganda,Dem. Rep. of the Congo,0
Uganda,Denmark,30
Uganda,Ecuador,0
Uganda,Egypt,18
Uganda,Estonia,0
Uganda,Ethiopia,5
Uganda,Finland,8
Uganda,France,0
Uganda,Germany,292
Uganda,Ghana,0
Uganda,Greece,22
Uganda,Grenada,0
Uganda,Guinea,0
Uganda,Hungary,0
Uganda,Iceland,0
Uganda,India,0
Uganda,Indonesia,0
Uganda,Ireland,12
Uganda,Israel,26
Uganda,Italy,17
Uganda,Japan,160
Uganda,Jordan,0
Uganda,Kenya,1856
Uganda,Lesotho,0
Uganda,Liberia,0
Uganda,Luxembourg,0
Uganda,Malawi,8
Uganda,Malaysia,12
Uganda,Mexico,0
Uganda,Mozambique,15
Uganda,Namibia,10
Uganda,Netherlands,53
Uganda,New Zealand,0
Uganda,Norway,6
Uganda,Pakistan,0
Uganda,Peru,0
Uganda,Poland,0
Uganda,Portugal,0
Uganda,Rep. of Korea,75
Uganda,Rwanda,0
Uganda,Senegal,0
Uganda,Slovakia,0
Uganda,Somalia,0
Uganda,South Africa,4586
Uganda,South Sudan,0
Uganda,Spain,5
Uganda,Sudan,0
Uganda,Swaziland,0
Uganda,Sweden,98
Uganda,Switzerland,18
Uganda,Turkey,487
Uganda,Uganda,0
Uganda,Ukraine,0
Uganda,United Arab Emirates,0
Uganda,United Kingdom,163
Uganda,United States of America,1821
Uganda,Zambia,0
Uganda,Zimbabwe,0
Ukraine,Albania,0
Ukraine,Argentina,159
Ukraine,Armenia,0
Ukraine,Australia,82
Ukraine,Austria,770
Ukraine,Azerbaijan,0
Ukraine,Belarus,255
Ukraine,Belgium,195
Ukraine,Bolivia (Plurinational State of),0
Ukraine,Brazil,65
Ukraine,Bulgaria,50
Ukraine,Canada,432
Ukraine,Chile,0
Ukraine,Colombia,0
Ukraine,Costa Rica,0
Ukraine,Croatia,0
Ukraine,Cyprus,111
Ukraine,Czech Rep.,186
Ukraine,Denmark,43
Ukraine,Dominican Rep.,0
Ukraine,Ecuador,14
Ukraine,Estonia,0
Ukraine,Finland,22
Ukraine,France,439
Ukraine,Georgia,0
Ukraine,Germany,3963
Ukraine,Greece,99
Ukraine,Guatemala,0
Ukraine,Hungary,0
Ukraine,Iceland,7
Ukraine,India,6
Ukraine,Indonesia,0
Ukraine,Iraq,0
Ukraine,Ireland,66
Ukraine,Israel,11507
Ukraine,Italy,4453
Ukraine,Jordan,17
Ukraine,Kuwait,0
Ukraine,Kyrgyzstan,9
Ukraine,Latvia,0
Ukraine,Lebanon,5
Ukraine,Liechtenstein,5
Ukraine,Lithuania,21
Ukraine,Luxembourg,40
Ukraine,Malta,68
Ukraine,Mauritania,0
Ukraine,Mexico,0
Ukraine,Montenegro,0
Ukraine,Namibia,0
Ukraine,Netherlands,32
Ukraine,New Zealand,0
Ukraine,Norway,0
Ukraine,Panama,0
Ukraine,Peru,0
Ukraine,Poland,333
Ukraine,Portugal,0
Ukraine,Rep. of Korea,18
Ukraine,Rep. of Moldova,14
Ukraine,Romania,5
Ukraine,Russian Federation,1512
Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),0
Ukraine,Slovakia,0
Ukraine,Slovenia,0
Ukraine,Spain,4466
Ukraine,Sweden,387
Ukraine,Switzerland,84
Ukraine,Tajikistan,0
Ukraine,Thailand,0
Ukraine,Togo,0
Ukraine,Turkey,0
Ukraine,Ukraine,0
Ukraine,United Arab Emirates,0
Ukraine,United Kingdom,137
Ukraine,United States of America,7574
Ukraine,Uruguay,0
Ukraine,Zambia,0
United Arab Emirates,Australia,0
United Arab Emirates,Austria,0
United Arab Emirates,Belgium,0
United Arab Emirates,Brazil,0
United Arab Emirates,Bulgaria,0
United Arab Emirates,Canada,11
United Arab Emirates,Germany,0
United Arab Emirates,Hungary,0
United Arab Emirates,Indonesia,0
United Arab Emirates,Italy,0
United Arab Emirates,Jordan,0
United Arab Emirates,Malaysia,0
United Arab Emirates,Norway,0
United Arab Emirates,Pakistan,0
United Arab Emirates,Philippines,0
United Arab Emirates,Romania,0
United Arab Emirates,Sweden,0
United Arab Emirates,Thailand,0
United Arab Emirates,Turkey,21
United Arab Emirates,United Kingdom,0
United Arab Emirates,United States of America,150
United Kingdom,Argentina,0
United Kingdom,Australia,29
United Kingdom,Belgium,5
United Kingdom,Brazil,0
United Kingdom,Canada,0
United Kingdom,Finland,0
United Kingdom,Germany,5
United Kingdom,Malaysia,0
United Kingdom,Morocco,0
United Kingdom,New Zealand,0
United Kingdom,Sweden,0
United Kingdom,United States of America,108
United Rep. of Tanzania,Angola,0
United Rep. of Tanzania,Argentina,0
United Rep. of Tanzania,Australia,12
United Rep. of Tanzania,Austria,0
United Rep. of Tanzania,Belgium,25
United Rep. of Tanzania,Brazil,96
United Rep. of Tanzania,Bulgaria,0
United Rep. of Tanzania,Burundi,0
United Rep. of Tanzania,Cameroon,0
United Rep. of Tanzania,Canada,73
United Rep. of Tanzania,Central African Rep.,0
United Rep. of Tanzania,China,0
United Rep. of Tanzania,CÌ«te d'Ivoire,0
United Rep. of Tanzania,Denmark,0
United Rep. of Tanzania,Egypt,0
United Rep. of Tanzania,Ethiopia,0
United Rep. of Tanzania,Finland,0
United Rep. of Tanzania,France,0
United Rep. of Tanzania,Georgia,0
United Rep. of Tanzania,Germany,151
United Rep. of Tanzania,Greece,9
United Rep. of Tanzania,Hungary,0
United Rep. of Tanzania,Ireland,0
United Rep. of Tanzania,Italy,9
United Rep. of Tanzania,Kenya,28
United Rep. of Tanzania,Luxembourg,0
United Rep. of Tanzania,Malawi,0
United Rep. of Tanzania,Namibia,0
United Rep. of Tanzania,Netherlands,0
United Rep. of Tanzania,Norway,0
United Rep. of Tanzania,Panama,0
United Rep. of Tanzania,Peru,0
United Rep. of Tanzania,Philippines,0
United Rep. of Tanzania,Rep. of Korea,36
United Rep. of Tanzania,Rwanda,0
United Rep. of Tanzania,Senegal,6
United Rep. of Tanzania,Slovakia,0
United Rep. of Tanzania,Somalia,71
United Rep. of Tanzania,South Africa,664
United Rep. of Tanzania,Spain,0
United Rep. of Tanzania,Sudan,0
United Rep. of Tanzania,Swaziland,0
United Rep. of Tanzania,Sweden,52
United Rep. of Tanzania,Switzerland,0
United Rep. of Tanzania,Syrian Arab Rep.,5
United Rep. of Tanzania,Thailand,0
United Rep. of Tanzania,Turkey,0
United Rep. of Tanzania,Uganda,0
United Rep. of Tanzania,United Kingdom,39
United Rep. of Tanzania,United Rep. of Tanzania,0
United Rep. of Tanzania,United States of America,154
United Rep. of Tanzania,Uruguay,0
United Rep. of Tanzania,Yemen,0
United States of America,Argentina,11
United States of America,Australia,31
United States of America,Austria,0
United States of America,Belgium,5
United States of America,Belize,0
United States of America,Brazil,32
United States of America,Burundi,0
United States of America,Canada,1939
United States of America,Chile,0
United States of America,Costa Rica,16
United States of America,Denmark,0
United States of America,Ecuador,0
United States of America,Finland,0
United States of America,France,0
United States of America,Germany,22
United States of America,Greece,0
United States of America,Hungary,0
United States of America,Ireland,8
United States of America,Israel,0
United States of America,Italy,0
United States of America,Lebanon,0
United States of America,Malaysia,0
United States of America,Mauritania,0
United States of America,Mexico,16
United States of America,Netherlands,0
United States of America,New Zealand,0
United States of America,Norway,0
United States of America,Panama,0
United States of America,Peru,0
United States of America,Philippines,0
United States of America,Poland,0
United States of America,Rep. of Korea,0
United States of America,Russian Federation,0
United States of America,Slovenia,0
United States of America,Somalia,0
United States of America,Spain,26
United States of America,Sweden,8
United States of America,Switzerland,0
United States of America,United Arab Emirates,0
United States of America,United Kingdom,52
United States of America,Venezuela (Bolivarian Republic of),0
Uruguay,Argentina,0
Uruguay,Australia,6
Uruguay,Belgium,0
Uruguay,Brazil,19
Uruguay,Canada,0
Uruguay,Costa Rica,0
Uruguay,Ecuador,0
Uruguay,France,0
Uruguay,Germany,0
Uruguay,Italy,8
Uruguay,Luxembourg,0
Uruguay,Mexico,0
Uruguay,Nicaragua,0
Uruguay,Panama,0
Uruguay,Spain,13
Uruguay,Switzerland,0
Uruguay,United States of America,118
Uzbekistan,Afghanistan,0
Uzbekistan,Albania,0
Uzbekistan,Armenia,0
Uzbekistan,Australia,10
Uzbekistan,Austria,126
Uzbekistan,Azerbaijan,0
Uzbekistan,Belgium,15
Uzbekistan,Brazil,0
Uzbekistan,Canada,69
Uzbekistan,Costa Rica,0
Uzbekistan,Croatia,0
Uzbekistan,Cyprus,0
Uzbekistan,Czech Rep.,9
Uzbekistan,Denmark,0
Uzbekistan,Ecuador,0
Uzbekistan,Egypt,73
Uzbekistan,Finland,0
Uzbekistan,France,6
Uzbekistan,Georgia,0
Uzbekistan,Germany,133
Uzbekistan,Ghana,0
Uzbekistan,Greece,0
Uzbekistan,Hungary,0
Uzbekistan,Iceland,0
Uzbekistan,India,0
Uzbekistan,Iran (Islamic Rep. of),0
Uzbekistan,Iraq,0
Uzbekistan,Ireland,0
Uzbekistan,Israel,130
Uzbekistan,Italy,11
Uzbekistan,Jordan,0
Uzbekistan,Kazakhstan,0
Uzbekistan,Kyrgyzstan,16
Uzbekistan,Latvia,5
Uzbekistan,Lebanon,0
Uzbekistan,Lithuania,0
Uzbekistan,Luxembourg,0
Uzbekistan,Malaysia,14
Uzbekistan,Malta,0
Uzbekistan,Mexico,0
Uzbekistan,Netherlands,0
Uzbekistan,New Zealand,0
Uzbekistan,Norway,9
Uzbekistan,Pakistan,0
Uzbekistan,Peru,0
Uzbekistan,Philippines,0
Uzbekistan,Poland,6
Uzbekistan,Portugal,0
Uzbekistan,Rep. of Korea,40
Uzbekistan,Rep. of Moldova,0
Uzbekistan,Russian Federation,32
Uzbekistan,Saudi Arabia,0
Uzbekistan,Serbia and Kosovo (S/RES/1244 (1999)),0
Uzbekistan,Slovakia,0
Uzbekistan,Slovenia,0
Uzbekistan,Spain,9
Uzbekistan,Sweden,455
Uzbekistan,Switzerland,12
Uzbekistan,Tajikistan,0
Uzbekistan,Thailand,0
Uzbekistan,Turkey,615
Uzbekistan,Ukraine,60
Uzbekistan,United Arab Emirates,0
Uzbekistan,United Kingdom,37
Uzbekistan,United States of America,1614
Vanuatu,Australia,7
Vanuatu,Brazil,8
Vanuatu,Canada,0
Various/Unknown,Argentina,83
Various/Unknown,Australia,398
Various/Unknown,Austria,756
Various/Unknown,Belgium,445
Various/Unknown,Belize,10
Various/Unknown,Brazil,33
Various/Unknown,Canada,48
Various/Unknown,Chad,0
Various/Unknown,Chile,0
Various/Unknown,Costa Rica,201
Various/Unknown,Croatia,0
Various/Unknown,Cyprus,9
Various/Unknown,Czech Rep.,0
Various/Unknown,Denmark,6
Various/Unknown,Ecuador,0
Various/Unknown,Egypt,5
Various/Unknown,Finland,26
Various/Unknown,France,1866
Various/Unknown,Georgia,0
Various/Unknown,Germany,11614
Various/Unknown,Greece,483
Various/Unknown,Guatemala,0
Various/Unknown,Guinea-Bissau,0
Various/Unknown,Hungary,9
Various/Unknown,Iceland,0
Various/Unknown,Ireland,323
Various/Unknown,Israel,40
Various/Unknown,Italy,0
Various/Unknown,Japan,840
Various/Unknown,Luxembourg,10
Various/Unknown,Malta,0
Various/Unknown,Monaco,0
Various/Unknown,Montenegro,0
Various/Unknown,Netherlands,714
Various/Unknown,New Zealand,109
Various/Unknown,Norway,0
Various/Unknown,Peru,0
Various/Unknown,Philippines,6
Various/Unknown,Poland,0
Various/Unknown,Russian Federation,10
Various/Unknown,Serbia and Kosovo (S/RES/1244 (1999)),0
Various/Unknown,Slovakia,26
Various/Unknown,South Africa,3741
Various/Unknown,Spain,21
Various/Unknown,Sudan,39
Various/Unknown,Sweden,869
Various/Unknown,Switzerland,352
Various/Unknown,United Kingdom,7693
Various/Unknown,United Rep. of Tanzania,169
Various/Unknown,United States of America,3604
Various/Unknown,Zambia,0
Venezuela (Bolivarian Republic of),Albania,0
Venezuela (Bolivarian Republic of),Argentina,182
Venezuela (Bolivarian Republic of),Aruba,17
Venezuela (Bolivarian Republic of),Australia,80
Venezuela (Bolivarian Republic of),Austria,23
Venezuela (Bolivarian Republic of),Belgium,220
Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),0
Venezuela (Bolivarian Republic of),Brazil,22315
Venezuela (Bolivarian Republic of),Canada,1059
Venezuela (Bolivarian Republic of),Chile,1586
Venezuela (Bolivarian Republic of),Colombia,469
Venezuela (Bolivarian Republic of),Costa Rica,3438
Venezuela (Bolivarian Republic of),CuraÌ¤ao,655
Venezuela (Bolivarian Republic of),Cyprus,0
Venezuela (Bolivarian Republic of),Czech Rep.,0
Venezuela (Bolivarian Republic of),Denmark,12
Venezuela (Bolivarian Republic of),Dominican Rep.,50
Venezuela (Bolivarian Republic of),Ecuador,862
