Year,Country of residence,Country,Refugee,Refugees
2017,Libya,Mali,0,0
2017,Libya,Nigeria,0,0
2017,Libya,Palestinian,5303,5303
2017,Libya,Sudan,629,629
2017,Libya,Sierra Leone,0,0
2017,Libya,Somalia,143,143
2017,Libya,South Sudan,0,0
2017,Libya,Syrian Arab Rep.,257,257
2017,Libya,Chad,20,20
2017,Libya,Togo,0,0
2017,Libya,Tunisia,0,0
2017,Libya,Yemen,0,0
2017,Saint Lucia,Sri Lanka,*,0
2017,Saint Lucia,Syrian Arab Rep.,*,0
2017,Liechtenstein,Afghanistan,*,0
2017,Liechtenstein,Albania,0,0
2017,Liechtenstein,Argentina,*,0
2017,Liechtenstein,Armenia,8,8
2017,Liechtenstein,Bangladesh,0,0
2017,Liechtenstein,Bosnia and Herzegovina,*,0
2017,Liechtenstein,Belarus,0,0
2017,Liechtenstein,China,27,27
2017,Liechtenstein,Dem. Rep. of the Congo,0,0
2017,Liechtenstein,Algeria,*,0
2017,Liechtenstein,Eritrea,11,11
2017,Liechtenstein,Georgia,0,0
2017,Liechtenstein,Iran (Islamic Rep. of),*,0
2017,Liechtenstein,Iraq,7,7
2017,Liechtenstein,Israel,0,0
2017,Liechtenstein,The former Yugoslav Republic of Macedonia,0,0
2017,Liechtenstein,Nigeria,0,0
2017,Liechtenstein,Palestinian,0,0
2017,Liechtenstein,Russian Federation,0,0
2017,Liechtenstein,Somalia,28,28
2017,Liechtenstein,Serbia and Kosovo (S/RES/1244 (1999)),36,36
2017,Liechtenstein,Syrian Arab Rep.,32,32
2017,Liechtenstein,Ukraine,5,5
2017,Liechtenstein,Stateless,0,0
2017,Sri Lanka,Afghanistan,133,133
2017,Sri Lanka,Eritrea,0,0
2017,Sri Lanka,Iran (Islamic Rep. of),8,8
2017,Sri Lanka,Sri Lanka,0,0
2017,Sri Lanka,Maldives,8,8
2017,Sri Lanka,Myanmar,35,35
2017,Sri Lanka,Nigeria,0,0
2017,Sri Lanka,Nepal,0,0
2017,Sri Lanka,Pakistan,600,600
2017,Sri Lanka,Palestinian,10,10
2017,Sri Lanka,Somalia,*,0
2017,Sri Lanka,Syrian Arab Rep.,14,14
2017,Sri Lanka,Tunisia,*,0
2017,Sri Lanka,Yemen,12,12
2017,Lesotho,Burundi,0,0
2017,Lesotho,Dem. Rep. of the Congo,27,27
2017,Lesotho,Algeria,*,0
2017,Lesotho,Eritrea,5,5
2017,Lesotho,Ethiopia,12,12
2017,Lesotho,Swaziland,*,0
2017,Lesotho,Uganda,6,6
2017,Lesotho,Zimbabwe,*,0
2017,Lithuania,Afghanistan,212,212
2017,Lithuania,Armenia,*,0
2017,Lithuania,Azerbaijan,12,12
2017,Lithuania,Belarus,35,35
2017,Lithuania,Cote d'Ivoire,*,0
2017,Lithuania,Cameroon,5,5
2017,Lithuania,Dem. Rep. of the Congo,*,0
2017,Lithuania,Cuba,*,0
2017,Lithuania,Egypt,*,0
2017,Lithuania,Eritrea,38,38
2017,Lithuania,Ethiopia,*,0
2017,Lithuania,Georgia,*,0
2017,Lithuania,India,0,0
2017,Lithuania,Iran (Islamic Rep. of),6,6
2017,Lithuania,Iraq,57,57
2017,Lithuania,Israel,*,0
2017,Lithuania,Kazakhstan,*,0
2017,Lithuania,Kyrgyzstan,0,0
2017,Lithuania,Sri Lanka,10,10
2017,Lithuania,Nigeria,5,5
2017,Lithuania,Pakistan,5,5
2017,Lithuania,Russian Federation,636,636
2017,Lithuania,Somalia,22,22
2017,Lithuania,Syrian Arab Rep.,362,362
2017,Lithuania,Togo,*,0
2017,Lithuania,Tajikistan,24,24
2017,Lithuania,Tunisia,0,0
2017,Lithuania,Turkey,14,14
2017,Lithuania,Ukraine,63,63
2017,Lithuania,Uzbekistan,16,16
2017,Lithuania,Viet Nam,*,0
2017,Lithuania,Stateless,35,35
2017,Lithuania,Yemen,*,0
2017,Lithuania,Zimbabwe,*,0
2017,Luxembourg,Afghanistan,43,43
2017,Luxembourg,Angola,15,15
2017,Luxembourg,Albania,82,82
2017,Luxembourg,Armenia,6,6
2017,Luxembourg,Azerbaijan,15,15
2017,Luxembourg,Burundi,*,0
2017,Luxembourg,Benin,0,0
2017,Luxembourg,Burkina Faso,*,0
2017,Luxembourg,Bangladesh,*,0
2017,Luxembourg,Bosnia and Herzegovina,7,7
2017,Luxembourg,Belarus,7,7
2017,Luxembourg,Bhutan,*,0
2017,Luxembourg,Central African Rep.,*,0
2017,Luxembourg,China,*,0
2017,Luxembourg,Cote d'Ivoire,6,6
2017,Luxembourg,Cameroon,12,12
2017,Luxembourg,Dem. Rep. of the Congo,38,38
2017,Luxembourg,Congo,5,5
2017,Luxembourg,Costa Rica,*,0
2017,Luxembourg,Algeria,*,0
2017,Luxembourg,Egypt,5,5
2017,Luxembourg,Eritrea,79,79
2017,Luxembourg,Ethiopia,43,43
2017,Luxembourg,Gabon,*,0
2017,Luxembourg,Georgia,0,0
2017,Luxembourg,Ghana,0,0
2017,Luxembourg,Guinea,10,10
2017,Luxembourg,Gambia,6,6
2017,Luxembourg,India,0,0
2017,Luxembourg,Iran (Islamic Rep. of),148,148
2017,Luxembourg,Iraq,280,280
2017,Luxembourg,Jordan,0,0
2017,Luxembourg,Kazakhstan,*,0
2017,Luxembourg,Lebanon,*,0
2017,Luxembourg,Libya,5,5
2017,Luxembourg,Sri Lanka,5,5
2017,Luxembourg,Morocco,*,0
2017,Luxembourg,Rep. of Moldova,*,0
2017,Luxembourg,Mexico,5,5
2017,Luxembourg,The former Yugoslav Republic of Macedonia,*,0
2017,Luxembourg,Mali,*,0
2017,Luxembourg,Montenegro,18,18
2017,Luxembourg,Mongolia,*,0
2017,Luxembourg,Mauritania,*,0
2017,Luxembourg,Nigeria,10,10
2017,Luxembourg,Pakistan,*,0
2017,Luxembourg,Peru,*,0
2017,Luxembourg,Dem. People's Rep. of Korea,12,12
2017,Luxembourg,Russian Federation,33,33
2017,Luxembourg,Rwanda,19,19
2017,Luxembourg,Sudan,*,0
2017,Luxembourg,Senegal,*,0
2017,Luxembourg,Sierra Leone,*,0
2017,Luxembourg,Somalia,44,44
2017,Luxembourg,Serbia and Kosovo (S/RES/1244 (1999)),265,265
2017,Luxembourg,Syrian Arab Rep.,686,686
2017,Luxembourg,Chad,*,0
2017,Luxembourg,Togo,5,5
2017,Luxembourg,Tajikistan,*,0
2017,Luxembourg,Turkmenistan,5,5
2017,Luxembourg,Tunisia,*,0
2017,Luxembourg,Turkey,24,24
2017,Luxembourg,United Rep. of Tanzania,*,0
2017,Luxembourg,Uganda,*,0
2017,Luxembourg,Ukraine,6,6
2017,Luxembourg,Uruguay,*,0
2017,Luxembourg,Uzbekistan,*,0
2017,Luxembourg,Stateless,46,46
2017,Luxembourg,Various/Unknown,0,0
2017,Luxembourg,Yemen,0,0
2017,Latvia,Afghanistan,58,58
2017,Latvia,Azerbaijan,6,6
2017,Latvia,Belarus,7,7
2017,Latvia,Cote d'Ivoire,*,0
2017,Latvia,Cameroon,0,0
2017,Latvia,Dem. Rep. of the Congo,*,0
2017,Latvia,Colombia,*,0
2017,Latvia,Cuba,*,0
2017,Latvia,Egypt,5,5
2017,Latvia,Eritrea,30,30
2017,Latvia,Ghana,*,0
2017,Latvia,Iran (Islamic Rep. of),23,23
2017,Latvia,Iraq,34,34
2017,Latvia,Israel,0,0
2017,Latvia,Kazakhstan,5,5
2017,Latvia,Kenya,*,0
2017,Latvia,Kyrgyzstan,10,10
2017,Latvia,Lebanon,*,0
2017,Latvia,Sri Lanka,*,0
2017,Latvia,Nigeria,*,0
2017,Latvia,Pakistan,*,0
2017,Latvia,Palestinian,5,5
2017,Latvia,Russian Federation,24,24
2017,Latvia,Sudan,*,0
2017,Latvia,Somalia,7,7
2017,Latvia,Syrian Arab Rep.,393,393
2017,Latvia,Tajikistan,5,5
2017,Latvia,Turkey,14,14
2017,Latvia,Ukraine,*,0
2017,Latvia,Uzbekistan,12,12
2017,Latvia,Venezuela (Bolivarian Republic of),0,0
2017,Latvia,Viet Nam,0,0
2017,Latvia,Stateless,0,0
2017,"China, Macao SAR",Cameroon,0,0
2017,"China, Macao SAR",India,0,0
2017,"China, Macao SAR",Syrian Arab Rep.,0,0
2017,Morocco,Afghanistan,*,0
2017,Morocco,Angola,*,0
2017,Morocco,Azerbaijan,*,0
2017,Morocco,Burundi,*,0
2017,Morocco,Benin,0,0
2017,Morocco,Burkina Faso,0,0
2017,Morocco,Bosnia and Herzegovina,*,0
2017,Morocco,Central African Rep.,243,243
2017,Morocco,China,*,0
2017,Morocco,Cote d'Ivoire,311,311
2017,Morocco,Cameroon,79,79
2017,Morocco,Dem. Rep. of the Congo,178,178
2017,Morocco,Congo,16,16
2017,Morocco,Algeria,5,5
2017,Morocco,Egypt,*,0
2017,Morocco,Eritrea,*,0
2017,Morocco,Ethiopia,0,0
2017,Morocco,France,0,0
2017,Morocco,Gabon,0,0
2017,Morocco,United Kingdom,0,0
2017,Morocco,Ghana,*,0
2017,Morocco,Guinea,31,31
2017,Morocco,Gambia,*,0
2017,Morocco,Guinea-Bissau,0,0
2017,Morocco,Equatorial Guinea,*,0
2017,Morocco,Iraq,150,150
2017,Morocco,Italy,0,0
2017,Morocco,Jordan,0,0
2017,Morocco,Lebanon,*,0
2017,Morocco,Liberia,*,0
2017,Morocco,Libya,32,32
2017,Morocco,Mali,16,16
2017,Morocco,Myanmar,0,0
2017,Morocco,Mauritania,*,0
2017,Morocco,Niger,*,0
2017,Morocco,Nigeria,9,9
2017,Morocco,Pakistan,5,5
2017,Morocco,Palestinian,71,71
2017,Morocco,Sudan,5,5
2017,Morocco,Senegal,57,57
2017,Morocco,Sierra Leone,0,0
2017,Morocco,Somalia,*,0
2017,Morocco,South Sudan,*,0
2017,Morocco,Swaziland,0,0
2017,Morocco,Syrian Arab Rep.,2953,2953
2017,Morocco,Chad,*,0
2017,Morocco,Togo,*,0
2017,Morocco,Tunisia,*,0
2017,Morocco,Turkey,0,0
2017,Morocco,Yemen,517,517
2017,Monaco,Various/Unknown,25,25
2017,Rep. of Moldova,Afghanistan,18,18
2017,Rep. of Moldova,Angola,*,0
2017,Rep. of Moldova,Armenia,19,19
2017,Rep. of Moldova,Azerbaijan,*,0
2017,Rep. of Moldova,Belarus,*,0
2017,Rep. of Moldova,Cote d'Ivoire,0,0
2017,Rep. of Moldova,Cameroon,0,0
2017,Rep. of Moldova,Egypt,*,0
2017,Rep. of Moldova,Georgia,*,0
2017,Rep. of Moldova,Guinea,0,0
2017,Rep. of Moldova,India,*,0
2017,Rep. of Moldova,Iran (Islamic Rep. of),*,0
2017,Rep. of Moldova,Iraq,24,24
2017,Rep. of Moldova,Jordan,*,0
2017,Rep. of Moldova,Kyrgyzstan,11,11
2017,Rep. of Moldova,Lebanon,0,0
2017,Rep. of Moldova,Liberia,*,0
2017,Rep. of Moldova,Libya,*,0
2017,Rep. of Moldova,Nigeria,*,0
2017,Rep. of Moldova,Nepal,*,0
2017,Rep. of Moldova,Pakistan,*,0
2017,Rep. of Moldova,Poland,0,0
2017,Rep. of Moldova,Palestinian,5,5
2017,Rep. of Moldova,Russian Federation,*,0
2017,Rep. of Moldova,Sudan,9,9
2017,Rep. of Moldova,Syrian Arab Rep.,204,204
2017,Rep. of Moldova,Tajikistan,7,7
2017,Rep. of Moldova,Turkmenistan,*,0
2017,Rep. of Moldova,Turkey,*,0
2017,Rep. of Moldova,Ukraine,60,60
2017,Rep. of Moldova,Uzbekistan,9,9
2017,Rep. of Moldova,Stateless,0,0
2017,Rep. of Moldova,Yemen,5,5
2017,Madagascar,Afghanistan,*,0
2017,Madagascar,Burundi,*,0
2017,Madagascar,Central African Rep.,*,0
2017,Madagascar,Cote d'Ivoire,0,0
2017,Madagascar,Dem. Rep. of the Congo,*,0
2017,Madagascar,Congo,0,0
2017,Madagascar,Egypt,0,0
2017,Madagascar,Eritrea,0,0
2017,Madagascar,Pakistan,12,12
2017,Madagascar,Palestinian,*,0
2017,Madagascar,Somalia,0,0
2017,Madagascar,Syrian Arab Rep.,0,0
2017,Madagascar,Turkey,0,0
2017,Madagascar,Yemen,22,22
2017,Mexico,Afghanistan,*,0
2017,Mexico,Angola,*,0
2017,Mexico,Albania,8,8
2017,Mexico,Argentina,*,0
2017,Mexico,Burundi,*,0
2017,Mexico,Benin,0,0
2017,Mexico,Bangladesh,*,0
2017,Mexico,Belize,*,0
2017,Mexico,Bolivia (Plurinational State of),*,0
2017,Mexico,Brazil,*,0
2017,Mexico,Central African Rep.,0,0
2017,Mexico,Canada,0,0
2017,Mexico,Chile,*,0
2017,Mexico,China,5,5
2017,Mexico,Cote d'Ivoire,*,0
2017,Mexico,Cameroon,18,18
2017,Mexico,Dem. Rep. of the Congo,68,68
2017,Mexico,Congo,19,19
2017,Mexico,Colombia,284,284
2017,Mexico,Costa Rica,0,0
2017,Mexico,Cuba,69,69
2017,Mexico,Czech Rep.,0,0
2017,Mexico,Dominican Rep.,9,9
2017,Mexico,Algeria,*,0
2017,Mexico,Ecuador,*,0
2017,Mexico,Egypt,*,0
2017,Mexico,Eritrea,7,7
2017,Mexico,Ethiopia,7,7
2017,Mexico,France,0,0
2017,Mexico,Ghana,7,7
2017,Mexico,Guinea,*,0
2017,Mexico,Gambia,0,0
2017,Mexico,Equatorial Guinea,0,0
2017,Mexico,Guatemala,627,627
2017,Mexico,Honduras,2895,2895
2017,Mexico,Haiti,179,179
2017,Mexico,Indonesia,*,0
2017,Mexico,India,11,11
2017,Mexico,Iran (Islamic Rep. of),36,36
2017,Mexico,Iraq,42,42
2017,Mexico,Israel,0,0
2017,Mexico,Italy,0,0
2017,Mexico,Jamaica,*,0
2017,Mexico,Jordan,*,0
2017,Mexico,Lebanon,*,0
2017,Mexico,Libya,*,0
2017,Mexico,Sri Lanka,19,19
2017,Mexico,Morocco,*,0
2017,Mexico,The former Yugoslav Republic of Macedonia,*,0
2017,Mexico,Myanmar,0,0
2017,Mexico,Mauritania,0,0
2017,Mexico,Namibia,0,0
2017,Mexico,Nigeria,25,25
2017,Mexico,Nicaragua,28,28
2017,Mexico,Nepal,0,0
2017,Mexico,Pakistan,7,7
2017,Mexico,Panama,*,0
2017,Mexico,Peru,11,11
2017,Mexico,Palestinian,*,0
2017,Mexico,Romania,7,7
2017,Mexico,Russian Federation,19,19
2017,Mexico,Rwanda,*,0
2017,Mexico,Senegal,0,0
2017,Mexico,Singapore,0,0
2017,Mexico,Sierra Leone,*,0
2017,Mexico,El Salvador,3332,3332
2017,Mexico,Somalia,*,0
2017,Mexico,Serbia and Kosovo (S/RES/1244 (1999)),*,0
2017,Mexico,Syrian Arab Rep.,23,23
2017,Mexico,Togo,0,0
2017,Mexico,Timor-Leste,0,0
2017,Mexico,Turkey,7,7
2017,Mexico,Uganda,0,0
2017,Mexico,Ukraine,9,9
2017,Mexico,Uruguay,0,0
2017,Mexico,United States of America,*,0
2017,Mexico,Uzbekistan,0,0
2017,Mexico,Venezuela (Bolivarian Republic of),1185,1185
2017,Mexico,Stateless,0,0
2017,Mexico,Yemen,*,0
2017,Mexico,South Africa,*,0
2017,The former Yugoslav Republic of Macedonia,Afghanistan,*,0
2017,The former Yugoslav Republic of Macedonia,Algeria,*,0
2017,The former Yugoslav Republic of Macedonia,Iraq,*,0
2017,The former Yugoslav Republic of Macedonia,Nigeria,*,0
2017,The former Yugoslav Republic of Macedonia,Pakistan,*,0
2017,The former Yugoslav Republic of Macedonia,Somalia,0,0
2017,The former Yugoslav Republic of Macedonia,Serbia and Kosovo (S/RES/1244 (1999)),394,394
2017,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,15,15
2017,The former Yugoslav Republic of Macedonia,Turkey,0,0
2017,The former Yugoslav Republic of Macedonia,Stateless,0,0
2017,Mali,Burundi,7,7
2017,Mali,Central African Rep.,809,809
2017,Mali,Cote d'Ivoire,614,614
2017,Mali,Dem. Rep. of the Congo,233,233
2017,Mali,Congo,24,24
2017,Mali,Guinea,*,0
2017,Mali,Mali,0,0
2017,Mali,Mauritania,15319,15319
2017,Mali,Pakistan,0,0
2017,Mali,Rwanda,7,7
2017,Mali,Sierra Leone,0,0
2017,Mali,Syrian Arab Rep.,9,9
2017,Mali,Chad,*,0
2017,Mali,Togo,14,14
2017,Mali,Tunisia,*,0
2017,Malta,Afghanistan,*,0
2017,Malta,Albania,*,0
2017,Malta,Armenia,0,0
2017,Malta,Burkina Faso,0,0
2017,Malta,Bangladesh,8,8
2017,Malta,Belarus,9,9
2017,Malta,Brazil,*,0
2017,Malta,Canada,0,0
2017,Malta,China,15,15
2017,Malta,Cote d'Ivoire,10,10
2017,Malta,Cameroon,9,9
2017,Malta,Dem. Rep. of the Congo,*,0
2017,Malta,Congo,0,0
2017,Malta,Colombia,0,0
2017,Malta,Cuba,0,0
2017,Malta,Czech Rep.,*,0
2017,Malta,Algeria,0,0
2017,Malta,Egypt,74,74
2017,Malta,Eritrea,782,782
2017,Malta,Ethiopia,161,161
2017,Malta,Georgia,*,0
2017,Malta,Ghana,5,5
2017,Malta,Guinea,*,0
2017,Malta,Gambia,23,23
2017,Malta,Guinea-Bissau,*,0
2017,Malta,"China, Hong Kong SAR",*,0
2017,Malta,India,*,0
2017,Malta,Iran (Islamic Rep. of),28,28
2017,Malta,Iraq,72,72
2017,Malta,Jordan,*,0
2017,Malta,Kazakhstan,*,0
2017,Malta,Kuwait,0,0
2017,Malta,Lebanon,*,0
2017,Malta,Liberia,6,6
2017,Malta,Libya,2459,2459
2017,Malta,Sri Lanka,7,7
2017,Malta,Morocco,27,27
2017,Malta,The former Yugoslav Republic of Macedonia,*,0
2017,Malta,Mali,17,17
2017,Malta,Myanmar,*,0
2017,Malta,Malaysia,0,0
2017,Malta,Niger,0,0
2017,Malta,Nigeria,107,107
2017,Malta,Nepal,*,0
2017,Malta,Pakistan,51,51
2017,Malta,Philippines,0,0
2017,Malta,Palestinian,68,68
2017,Malta,Russian Federation,12,12
2017,Malta,Saudi Arabia,*,0
2017,Malta,Sudan,187,187
2017,Malta,Senegal,*,0
2017,Malta,Sierra Leone,*,0
2017,Malta,Somalia,1730,1730
2017,Malta,Serbia and Kosovo (S/RES/1244 (1999)),7,7
2017,Malta,South Sudan,22,22
2017,Malta,Syrian Arab Rep.,1289,1289
2017,Malta,Chad,6,6
2017,Malta,Togo,*,0
2017,Malta,Turkmenistan,*,0
2017,Malta,Tunisia,12,12
2017,Malta,Turkey,*,0
2017,Malta,Ukraine,120,120
2017,Malta,Uzbekistan,*,0
2017,Malta,Venezuela (Bolivarian Republic of),*,0
2017,Malta,Stateless,11,11
2017,Malta,Various/Unknown,615,615
2017,Malta,Yemen,0,0
2017,Malta,Zimbabwe,*,0
2017,Myanmar,Myanmar,0,0
2017,Myanmar,Stateless,0,0
2017,Montenegro,Bosnia and Herzegovina,29,29
2017,Montenegro,Belarus,*,0
2017,Montenegro,Cuba,7,7
2017,Montenegro,Algeria,0,0
2017,Montenegro,Eritrea,0,0
2017,Montenegro,Ghana,*,0
2017,Montenegro,Croatia,14,14
2017,Montenegro,Iran (Islamic Rep. of),0,0
2017,Montenegro,Iraq,0,0
2017,Montenegro,Kazakhstan,0,0
2017,Montenegro,Lebanon,*,0
2017,Montenegro,Morocco,*,0
2017,Montenegro,The former Yugoslav Republic of Macedonia,0,0
2017,Montenegro,Pakistan,0,0
2017,Montenegro,Palestinian,0,0
2017,Montenegro,Russian Federation,0,0
2017,Montenegro,Serbia and Kosovo (S/RES/1244 (1999)),729,729
2017,Montenegro,Syrian Arab Rep.,*,0
2017,Montenegro,Tunisia,0,0
2017,Montenegro,Ukraine,*,0
2017,Montenegro,Stateless,0,0
2017,Montenegro,Various/Unknown,0,0
2017,Montenegro,Yemen,10,10
2017,Mongolia,Afghanistan,*,0
2017,Mongolia,China,*,0
2017,Mongolia,Mongolia,0,0
2017,Mongolia,Stateless,0,0
2017,Mongolia,Yemen,*,0
2017,Mozambique,Angola,*,0
2017,Mozambique,Burundi,982,982
2017,Mozambique,Central African Rep.,0,0
2017,Mozambique,Cote d'Ivoire,0,0
2017,Mozambique,Dem. Rep. of the Congo,2940,2940
2017,Mozambique,Congo,12,12
2017,Mozambique,Colombia,0,0
2017,Mozambique,Cuba,0,0
2017,Mozambique,Eritrea,0,0
2017,Mozambique,Ethiopia,*,0
2017,Mozambique,Guinea,0,0
2017,Mozambique,Kenya,0,0
2017,Mozambique,Mozambique,0,0
2017,Mozambique,Mauritania,0,0
2017,Mozambique,Rwanda,766,766
2017,Mozambique,Sudan,*,0
2017,Mozambique,Sierra Leone,0,0
2017,Mozambique,Somalia,159,159
2017,Mozambique,South Sudan,0,0
2017,Mozambique,Uganda,7,7
2017,Mauritania,Afghanistan,0,0
2017,Mauritania,Angola,*,0
2017,Mauritania,Burundi,*,0
2017,Mauritania,Benin,0,0
2017,Mauritania,Central African Rep.,555,555
2017,Mauritania,Cote d'Ivoire,269,269
2017,Mauritania,Cameroon,*,0
2017,Mauritania,Dem. Rep. of the Congo,47,47
2017,Mauritania,Congo,9,9
2017,Mauritania,Algeria,0,0
2017,Mauritania,Egypt,0,0
2017,Mauritania,Eritrea,0,0
2017,Mauritania,Western Sahara,26001,26001
2017,Mauritania,Ethiopia,6,6
2017,Mauritania,Gabon,0,0
2017,Mauritania,Ghana,0,0
2017,Mauritania,Guinea,8,8
2017,Mauritania,Gambia,*,0
2017,Mauritania,Guinea-Bissau,0,0
2017,Mauritania,Iraq,38,38
2017,Mauritania,Jordan,0,0
2017,Mauritania,Lebanon,*,0
2017,Mauritania,Liberia,*,0
2017,Mauritania,Libya,*,0
2017,Mauritania,Morocco,0,0
2017,Mauritania,Mali,49829,49829
2017,Mauritania,Niger,0,0
2017,Mauritania,Nigeria,17,17
2017,Mauritania,Palestinian,40,40
2017,Mauritania,Rwanda,*,0
2017,Mauritania,Sudan,12,12
2017,Mauritania,Senegal,70,70
2017,Mauritania,Sierra Leone,*,0
2017,Mauritania,Somalia,5,5
2017,Mauritania,South Sudan,0,0
2017,Mauritania,Syrian Arab Rep.,464,464
2017,Mauritania,Chad,*,0
2017,Mauritania,Togo,30,30
2017,Mauritania,Tunisia,0,0
2017,Mauritania,Turkey,0,0
2017,Mauritania,Ukraine,*,0
2017,Mauritania,United States of America,0,0
2017,Mauritania,Yemen,*,0
2017,Mauritius,Syrian Arab Rep.,*,0
2017,Malawi,Burundi,1649,1649
2017,Malawi,Brazil,*,0
2017,Malawi,Cote d'Ivoire,0,0
2017,Malawi,Dem. Rep. of the Congo,5334,5334
2017,Malawi,Eritrea,0,0
2017,Malawi,Ethiopia,5,5
2017,Malawi,Kenya,0,0
2017,Malawi,Mozambique,0,0
2017,Malawi,Rwanda,1943,1943
2017,Malawi,Sudan,0,0
2017,Malawi,Somalia,46,46
2017,Malawi,South Sudan,*,0
2017,Malawi,United Rep. of Tanzania,0,0
2017,Malawi,Uganda,0,0
2017,Malawi,Zambia,*,0
2017,Malawi,Zimbabwe,0,0
2017,Malaysia,Afghanistan,389,389
2017,Malaysia,Angola,0,0
2017,Malaysia,United Arab Emirates,0,0
2017,Malaysia,Bangladesh,27,27
2017,Malaysia,Bhutan,*,0
2017,Malaysia,Central African Rep.,0,0
2017,Malaysia,China,15,15
2017,Malaysia,Cote d'Ivoire,*,0
2017,Malaysia,Cameroon,*,0
2017,Malaysia,Dem. Rep. of the Congo,*,0
2017,Malaysia,Congo,0,0
2017,Malaysia,Cuba,0,0
2017,Malaysia,Algeria,*,0
2017,Malaysia,Egypt,*,0
2017,Malaysia,Eritrea,*,0
2017,Malaysia,Ethiopia,8,8
2017,Malaysia,Fiji,*,0
2017,Malaysia,United Kingdom,5,5
2017,Malaysia,Ghana,0,0
2017,Malaysia,Guinea,*,0
2017,Malaysia,Indonesia,883,883
2017,Malaysia,India,*,0
2017,Malaysia,Iran (Islamic Rep. of),187,187
2017,Malaysia,Iraq,452,452
2017,Malaysia,Jordan,5,5
2017,Malaysia,Kenya,0,0
2017,Malaysia,Cambodia,71,71
2017,Malaysia,Kuwait,*,0
2017,Malaysia,Lebanon,6,6
2017,Malaysia,Liberia,10,10
2017,Malaysia,Libya,*,0
2017,Malaysia,Sri Lanka,974,974
2017,Malaysia,Morocco,0,0
2017,Malaysia,Rep. of Moldova,*,0
2017,Malaysia,Mali,*,0
2017,Malaysia,Myanmar,98041,98041
2017,Malaysia,Nigeria,*,0
2017,Malaysia,Nepal,9,9
2017,Malaysia,Pakistan,1092,1092
2017,Malaysia,Philippines,18,18
2017,Malaysia,Palestinian,236,236
2017,Malaysia,Russian Federation,*,0
2017,Malaysia,Saudi Arabia,0,0
2017,Malaysia,Sudan,68,68
2017,Malaysia,Senegal,0,0
2017,Malaysia,Sierra Leone,*,0
2017,Malaysia,Somalia,816,816
2017,Malaysia,South Sudan,*,0
2017,Malaysia,Syrian Arab Rep.,372,372
2017,Malaysia,Togo,0,0
2017,Malaysia,Thailand,24,24
2017,Malaysia,Tibetan,*,0
2017,Malaysia,Timor-Leste,*,0
2017,Malaysia,Tunisia,0,0
2017,Malaysia,Turkey,0,0
2017,Malaysia,Uganda,0,0
2017,Malaysia,United States of America,8,8
2017,Malaysia,Uzbekistan,0,0
2017,Malaysia,Viet Nam,*,0
2017,Malaysia,Stateless,0,0
2017,Malaysia,Yemen,76,76
2017,Malaysia,Zimbabwe,*,0
2017,Namibia,Burundi,275,275
2017,Namibia,Bangladesh,0,0
2017,Namibia,Central African Rep.,*,0
2017,Namibia,Cameroon,6,6
2017,Namibia,Dem. Rep. of the Congo,1666,1666
2017,Namibia,Congo,*,0
2017,Namibia,Eritrea,*,0
2017,Namibia,Ethiopia,7,7
2017,Namibia,Guinea,0,0
2017,Namibia,Kazakhstan,0,0
2017,Namibia,Kenya,*,0
2017,Namibia,Liberia,0,0
2017,Namibia,Mali,0,0
2017,Namibia,Mozambique,0,0
2017,Namibia,Namibia,0,0
2017,Namibia,Nigeria,*,0
2017,Namibia,Rwanda,145,145
2017,Namibia,Sudan,0,0
2017,Namibia,Somalia,9,9
2017,Namibia,South Sudan,*,0
2017,Namibia,Chad,0,0
2017,Namibia,Togo,0,0
2017,Namibia,United Rep. of Tanzania,0,0
2017,Namibia,Uganda,5,5
2017,Namibia,Ukraine,*,0
2017,Namibia,Zambia,0,0
2017,Namibia,Zimbabwe,64,64
2017,Niger,Burundi,*,0
2017,Niger,Central African Rep.,65,65
2017,Niger,Cote d'Ivoire,51,51
2017,Niger,Cameroon,*,0
2017,Niger,Dem. Rep. of the Congo,75,75
2017,Niger,Congo,*,0
2017,Niger,Comoros,0,0
2017,Niger,Eritrea,0,0
2017,Niger,Ethiopia,0,0
2017,Niger,Gabon,0,0
2017,Niger,Ghana,0,0
2017,Niger,Guinea,0,0
2017,Niger,Gambia,0,0
2017,Niger,Iran (Islamic Rep. of),*,0
2017,Niger,Iraq,6,6
2017,Niger,Liberia,*,0
2017,Niger,Libya,6,6
2017,Niger,Morocco,0,0
2017,Niger,Mali,56838,56838
2017,Niger,Mauritania,0,0
2017,Niger,Niger,0,0
2017,Niger,Nigeria,108470,108470
2017,Niger,Rwanda,18,18
2017,Niger,Sudan,9,9
2017,Niger,Somalia,9,9
2017,Niger,South Sudan,*,0
2017,Niger,Syrian Arab Rep.,7,7
2017,Niger,Chad,165,165
2017,Niger,Togo,*,0
2017,Nigeria,Afghanistan,5,5
2017,Nigeria,Benin,*,0
2017,Nigeria,Central African Rep.,403,403
2017,Nigeria,Cote d'Ivoire,122,122
2017,Nigeria,Cameroon,95,95
2017,Nigeria,Dem. Rep. of the Congo,599,599
2017,Nigeria,Congo,*,0
2017,Nigeria,Eritrea,25,25
2017,Nigeria,Ethiopia,6,6
2017,Nigeria,Georgia,*,0
2017,Nigeria,Ghana,*,0
