Origin,Year,Type,Value,ocode
Niger,2006,Asylum-seekers,481,NER
Niger,2006,Refugees,818,NER
Niger,2007,Asylum-seekers,277,NER
Niger,2007,Refugees,827,NER
Niger,2008,Asylum-seekers,271,NER
Niger,2008,Refugees,796,NER
Niger,2009,Asylum-seekers,280,NER
Niger,2009,Refugees,822,NER
Niger,2010,Asylum-seekers,325,NER
Niger,2010,Refugees,803,NER
Niger,2011,Asylum-seekers,286,NER
Niger,2011,Refugees,819,NER
Niger,2012,Asylum-seekers,365,NER
Niger,2012,Refugees,832,NER
Niger,2013,Asylum-seekers,434,NER
Niger,2013,Refugees,683,NER
Niger,2014,Asylum-seekers,562,NER
Niger,2014,Refugees,739,NER
Niger,2015,Asylum-seekers,783,NER
Niger,2015,Refugees,1390,NER
Niger,2016,Asylum-seekers,861,NER
Niger,2016,Refugees,1235,NER
Niger,2017,Asylum-seekers,2387,NER
Niger,2017,Refugees,1343,NER
Nigeria,1968,Refugees,40100,NGA
Nigeria,1969,Refugees,2850,NGA
Nigeria,1985,Refugees,1,NGA
Nigeria,1986,Refugees,2,NGA
Nigeria,1987,Refugees,3,NGA
Nigeria,1988,Refugees,13,NGA
Nigeria,1989,Refugees,14,NGA
Nigeria,1990,Refugees,16,NGA
Nigeria,1991,Refugees,23,NGA
Nigeria,1992,Refugees,76,NGA
Nigeria,1993,Refugees,100,NGA
Nigeria,1994,Refugees,592,NGA
Nigeria,1995,Refugees,1939,NGA
Nigeria,1996,Refugees,4754,NGA
Nigeria,1997,Refugees,3059,NGA
Nigeria,1998,Refugees,3999,NGA
Nigeria,1999,Refugees,4441,NGA
Nigeria,2000,Asylum-seekers,3465,NGA
Nigeria,2000,Refugees,5742,NGA
Nigeria,2001,Asylum-seekers,4147,NGA
Nigeria,2001,Refugees,6084,NGA
Nigeria,2002,Asylum-seekers,7665,NGA
Nigeria,2002,Refugees,24572,NGA
Nigeria,2003,Asylum-seekers,14663,NGA
Nigeria,2003,Refugees,24428,NGA
Nigeria,2004,Asylum-seekers,13268,NGA
Nigeria,2004,Refugees,23890,NGA
Nigeria,2005,Asylum-seekers,14039,NGA
Nigeria,2005,Refugees,22128,NGA
Nigeria,2006,Asylum-seekers,8366,NGA
Nigeria,2006,Refugees,13253,NGA
Nigeria,2007,Asylum-seekers,9739,NGA
Nigeria,2007,Refugees,13904,NGA
Nigeria,2008,Asylum-seekers,10474,NGA
Nigeria,2008,Refugees,14169,NGA
Nigeria,2009,Asylum-seekers,9663,NGA
Nigeria,2009,Refugees,15609,NGA
Nigeria,2010,Asylum-seekers,11926,NGA
Nigeria,2010,Refugees,15642,NGA
Nigeria,2011,Asylum-seekers,10532,NGA
Nigeria,2011,Refugees,17141,NGA
Nigeria,2012,Asylum-seekers,14188,NGA
Nigeria,2012,Refugees,18021,NGA
Nigeria,2013,Asylum-seekers,21349,NGA
Nigeria,2013,Refugees,31176,NGA
Nigeria,2014,Asylum-seekers,31241,NGA
Nigeria,2014,Refugees,90947,NGA
Nigeria,2015,Asylum-seekers,51371,NGA
Nigeria,2015,Refugees,167989,NGA
Nigeria,2016,Asylum-seekers,66357,NGA
Nigeria,2016,Refugees,229311,NGA
Nigeria,2017,Asylum-seekers,91862,NGA
Nigeria,2017,Refugees,238942,NGA
Niue,2003,Asylum-seekers,2,NIU
Niue,2010,Asylum-seekers,0,NIU
Niue,2011,Asylum-seekers,0,NIU
Niue,2011,Refugees,7,NIU
Niue,2012,Asylum-seekers,0,NIU
Niue,2012,Refugees,10,NIU
Niue,2013,Asylum-seekers,0,NIU
Niue,2013,Refugees,14,NIU
Niue,2014,Asylum-seekers,28,NIU
Niue,2014,Refugees,18,NIU
Niue,2015,Asylum-seekers,18,NIU
Niue,2015,Refugees,18,NIU
Niue,2016,Asylum-seekers,0,NIU
Niue,2016,Refugees,19,NIU
Niue,2017,Asylum-seekers,0,NIU
Niue,2017,Refugees,19,NIU
Norfolk Island,2014,Asylum-seekers,0,NFK
Norfolk Island,2014,Refugees,1,NFK
Norfolk Island,2015,Asylum-seekers,0,NFK
Norfolk Island,2015,Refugees,1,NFK
Norfolk Island,2016,Asylum-seekers,0,NFK
Norfolk Island,2016,Refugees,1,NFK
Norway,1994,Refugees,2,NOR
Norway,1995,Refugees,1,NOR
Norway,1996,Refugees,1,NOR
Norway,1997,Refugees,3,NOR
Norway,1998,Refugees,4,NOR
Norway,1999,Refugees,4,NOR
Norway,2000,Asylum-seekers,1,NOR
Norway,2000,Refugees,4,NOR
Norway,2001,Refugees,3,NOR
Norway,2002,Refugees,5,NOR
Norway,2003,Asylum-seekers,2,NOR
Norway,2003,Refugees,6,NOR
Norway,2004,Asylum-seekers,7,NOR
Norway,2004,Refugees,5,NOR
Norway,2005,Asylum-seekers,1,NOR
Norway,2005,Refugees,15,NOR
Norway,2006,Asylum-seekers,1,NOR
Norway,2006,Refugees,4,NOR
Norway,2007,Asylum-seekers,6,NOR
Norway,2007,Refugees,3,NOR
Norway,2008,Asylum-seekers,1,NOR
Norway,2008,Refugees,4,NOR
Norway,2009,Asylum-seekers,6,NOR
Norway,2009,Refugees,4,NOR
Norway,2010,Asylum-seekers,0,NOR
Norway,2010,Refugees,7,NOR
Norway,2011,Asylum-seekers,5,NOR
Norway,2011,Refugees,7,NOR
Norway,2012,Asylum-seekers,6,NOR
Norway,2012,Refugees,9,NOR
Norway,2013,Asylum-seekers,5,NOR
Norway,2013,Refugees,13,NOR
Norway,2014,Asylum-seekers,2,NOR
Norway,2014,Refugees,13,NOR
Norway,2015,Asylum-seekers,7,NOR
Norway,2015,Refugees,12,NOR
Norway,2016,Asylum-seekers,18,NOR
Norway,2016,Refugees,10,NOR
Norway,2017,Asylum-seekers,20,NOR
Norway,2017,Refugees,0,NOR
Oman,1994,Refugees,3,OMN
Oman,1995,Refugees,10,OMN
Oman,1996,Refugees,10,OMN
Oman,1997,Refugees,10,OMN
Oman,1998,Refugees,11,OMN
Oman,1999,Refugees,11,OMN
Oman,2000,Asylum-seekers,10,OMN
Oman,2000,Refugees,5,OMN
Oman,2001,Asylum-seekers,5,OMN
Oman,2001,Refugees,5,OMN
Oman,2002,Asylum-seekers,10,OMN
Oman,2002,Refugees,19,OMN
Oman,2003,Asylum-seekers,8,OMN
Oman,2003,Refugees,11,OMN
Oman,2004,Asylum-seekers,8,OMN
Oman,2004,Refugees,18,OMN
Oman,2005,Asylum-seekers,8,OMN
Oman,2005,Refugees,12,OMN
Oman,2006,Asylum-seekers,8,OMN
Oman,2006,Refugees,38,OMN
Oman,2007,Asylum-seekers,4,OMN
Oman,2007,Refugees,43,OMN
Oman,2008,Asylum-seekers,4,OMN
Oman,2008,Refugees,56,OMN
Oman,2009,Asylum-seekers,8,OMN
Oman,2009,Refugees,64,OMN
Oman,2010,Asylum-seekers,8,OMN
Oman,2010,Refugees,63,OMN
Oman,2011,Asylum-seekers,4,OMN
Oman,2011,Refugees,60,OMN
Oman,2012,Asylum-seekers,5,OMN
Oman,2012,Refugees,65,OMN
Oman,2013,Asylum-seekers,5,OMN
Oman,2013,Refugees,26,OMN
Oman,2014,Asylum-seekers,17,OMN
Oman,2014,Refugees,29,OMN
Oman,2015,Asylum-seekers,18,OMN
Oman,2015,Refugees,37,OMN
Oman,2016,Asylum-seekers,25,OMN
Oman,2016,Refugees,38,OMN
Oman,2017,Asylum-seekers,22,OMN
Oman,2017,Refugees,29,OMN
Pakistan,1982,Refugees,1,PAK
Pakistan,1983,Refugees,1,PAK
Pakistan,1984,Refugees,1,PAK
Pakistan,1985,Refugees,1,PAK
Pakistan,1986,Refugees,1,PAK
Pakistan,1987,Refugees,1,PAK
Pakistan,1988,Refugees,275,PAK
Pakistan,1989,Refugees,410,PAK
Pakistan,1990,Refugees,486,PAK
Pakistan,1991,Refugees,525,PAK
Pakistan,1992,Refugees,1086,PAK
Pakistan,1993,Refugees,1422,PAK
Pakistan,1994,Refugees,4430,PAK
Pakistan,1995,Refugees,5277,PAK
Pakistan,1996,Refugees,7502,PAK
Pakistan,1997,Refugees,5985,PAK
Pakistan,1998,Refugees,6864,PAK
Pakistan,1999,Refugees,8015,PAK
Pakistan,2000,Asylum-seekers,7205,PAK
Pakistan,2000,Refugees,10133,PAK
Pakistan,2001,Asylum-seekers,8008,PAK
Pakistan,2001,Refugees,12324,PAK
Pakistan,2002,Asylum-seekers,11381,PAK
Pakistan,2002,Refugees,23163,PAK
Pakistan,2003,Asylum-seekers,16849,PAK
Pakistan,2003,Refugees,24389,PAK
Pakistan,2004,Asylum-seekers,15793,PAK
Pakistan,2004,Refugees,25952,PAK
Pakistan,2005,Asylum-seekers,16457,PAK
Pakistan,2005,Refugees,29913,PAK
Pakistan,2006,Asylum-seekers,6758,PAK
Pakistan,2006,Refugees,25639,PAK
Pakistan,2007,Asylum-seekers,8614,PAK
Pakistan,2007,Refugees,31858,PAK
Pakistan,2008,Asylum-seekers,6254,PAK
Pakistan,2008,Refugees,32403,PAK
Pakistan,2009,Asylum-seekers,4756,PAK
Pakistan,2009,Refugees,35132,PAK
Pakistan,2010,Asylum-seekers,20017,PAK
Pakistan,2010,Refugees,39982,PAK
Pakistan,2011,Asylum-seekers,13695,PAK
Pakistan,2011,Refugees,35952,PAK
Pakistan,2012,Asylum-seekers,23709,PAK
Pakistan,2012,Refugees,49785,PAK
Pakistan,2013,Asylum-seekers,47568,PAK
Pakistan,2013,Refugees,48686,PAK
Pakistan,2014,Asylum-seekers,45165,PAK
Pakistan,2014,Refugees,335961,PAK
Pakistan,2015,Asylum-seekers,63955,PAK
Pakistan,2015,Refugees,297899,PAK
Pakistan,2016,Asylum-seekers,67748,PAK
Pakistan,2016,Refugees,105428,PAK
Pakistan,2017,Asylum-seekers,76874,PAK
Pakistan,2017,Refugees,128886,PAK
Palau,2000,Asylum-seekers,1,PLW
Palau,2002,Asylum-seekers,2,PLW
Palau,2003,Asylum-seekers,2,PLW
Palau,2004,Asylum-seekers,2,PLW
Palau,2005,Asylum-seekers,1,PLW
Palau,2006,Asylum-seekers,1,PLW
Palau,2007,Asylum-seekers,1,PLW
Palau,2007,Refugees,1,PLW
Palau,2008,Refugees,1,PLW
Palau,2009,Asylum-seekers,0,PLW
Palau,2011,Asylum-seekers,0,PLW
Palau,2012,Asylum-seekers,1,PLW
Palau,2013,Asylum-seekers,6,PLW
Palau,2013,Refugees,1,PLW
Palau,2014,Asylum-seekers,4,PLW
Palau,2014,Refugees,1,PLW
Palau,2015,Asylum-seekers,2,PLW
Palau,2015,Refugees,2,PLW
Palau,2016,Asylum-seekers,2,PLW
Palau,2016,Refugees,2,PLW
Palau,2017,Asylum-seekers,0,PLW
Palau,2017,Refugees,0,PLW
Palestinian,1976,Refugees,3200,PSE
Palestinian,1982,Refugees,9800,PSE
Palestinian,1983,Refugees,9110,PSE
Palestinian,1985,Refugees,31642,PSE
Palestinian,1986,Refugees,52704,PSE
Palestinian,1987,Refugees,2004,PSE
Palestinian,1988,Refugees,5014,PSE
Palestinian,1989,Refugees,8041,PSE
Palestinian,1990,Refugees,8521,PSE
Palestinian,1991,Refugees,65177,PSE
Palestinian,1992,Refugees,95343,PSE
Palestinian,1993,Refugees,81474,PSE
Palestinian,1994,Refugees,82564,PSE
Palestinian,1995,Refugees,72768,PSE
Palestinian,1996,Refugees,80215,PSE
Palestinian,1997,Refugees,76821,PSE
Palestinian,1998,Refugees,77524,PSE
Palestinian,1999,Refugees,100602,PSE
Palestinian,2000,Asylum-seekers,545,PSE
Palestinian,2000,Refugees,110640,PSE
Palestinian,2001,Asylum-seekers,892,PSE
Palestinian,2001,Refugees,349161,PSE
Palestinian,2002,Asylum-seekers,1012,PSE
Palestinian,2002,Refugees,428782,PSE
Palestinian,2003,Asylum-seekers,1086,PSE
Palestinian,2003,Refugees,350568,PSE
Palestinian,2004,Asylum-seekers,1032,PSE
Palestinian,2004,Refugees,349831,PSE
Palestinian,2005,Asylum-seekers,1066,PSE
Palestinian,2005,Refugees,349673,PSE
Palestinian,2006,Asylum-seekers,1387,PSE
Palestinian,2006,Refugees,334142,PSE
Palestinian,2007,Asylum-seekers,2420,PSE
Palestinian,2007,Refugees,341237,PSE
Palestinian,2008,Asylum-seekers,2661,PSE
Palestinian,2008,Refugees,340016,PSE
Palestinian,2009,Asylum-seekers,2501,PSE
Palestinian,2009,Refugees,95201,PSE
Palestinian,2010,Asylum-seekers,3209,PSE
Palestinian,2010,Refugees,93323,PSE
Palestinian,2011,Asylum-seekers,1780,PSE
Palestinian,2011,Refugees,94150,PSE
Palestinian,2012,Asylum-seekers,2438,PSE
Palestinian,2012,Refugees,94918,PSE
Palestinian,2013,Asylum-seekers,3348,PSE
Palestinian,2013,Refugees,96044,PSE
Palestinian,2014,Asylum-seekers,3669,PSE
Palestinian,2014,Refugees,97212,PSE
Palestinian,2015,Asylum-seekers,4336,PSE
Palestinian,2015,Refugees,98018,PSE
Palestinian,2016,Asylum-seekers,5984,PSE
Palestinian,2016,Refugees,97796,PSE
Palestinian,2017,Asylum-seekers,8847,PSE
Palestinian,2017,Refugees,99585,PSE
Panama,1988,Refugees,47,PAN
Panama,1989,Refugees,365,PAN
Panama,1990,Refugees,629,PAN
Panama,1991,Refugees,640,PAN
Panama,1992,Refugees,652,PAN
Panama,1993,Refugees,677,PAN
Panama,1994,Refugees,486,PAN
Panama,1995,Refugees,160,PAN
Panama,1996,Refugees,149,PAN
Panama,1997,Refugees,122,PAN
Panama,1998,Refugees,85,PAN
Panama,1999,Refugees,72,PAN
Panama,2000,Asylum-seekers,52,PAN
Panama,2000,Refugees,67,PAN
Panama,2001,Asylum-seekers,74,PAN
Panama,2001,Refugees,37,PAN
Panama,2002,Asylum-seekers,108,PAN
Panama,2002,Refugees,44,PAN
Panama,2003,Asylum-seekers,89,PAN
Panama,2003,Refugees,30,PAN
Panama,2004,Asylum-seekers,69,PAN
Panama,2004,Refugees,40,PAN
Panama,2005,Asylum-seekers,58,PAN
Panama,2005,Refugees,42,PAN
Panama,2006,Asylum-seekers,20,PAN
Panama,2006,Refugees,75,PAN
Panama,2007,Asylum-seekers,34,PAN
Panama,2007,Refugees,109,PAN
Panama,2008,Asylum-seekers,36,PAN
Panama,2008,Refugees,111,PAN
Panama,2009,Asylum-seekers,40,PAN
Panama,2009,Refugees,105,PAN
Panama,2010,Asylum-seekers,53,PAN
Panama,2010,Refugees,100,PAN
Panama,2011,Asylum-seekers,34,PAN
Panama,2011,Refugees,100,PAN
Panama,2012,Asylum-seekers,31,PAN
Panama,2012,Refugees,107,PAN
Panama,2013,Asylum-seekers,28,PAN
Panama,2013,Refugees,105,PAN
Panama,2014,Asylum-seekers,30,PAN
Panama,2014,Refugees,89,PAN
Panama,2015,Asylum-seekers,56,PAN
Panama,2015,Refugees,69,PAN
Panama,2016,Asylum-seekers,84,PAN
Panama,2016,Refugees,40,PAN
Panama,2017,Asylum-seekers,111,PAN
Panama,2017,Refugees,31,PAN
Papua New Guinea,1995,Refugees,2000,PNG
Papua New Guinea,1996,Refugees,2008,PNG
Papua New Guinea,1997,Refugees,808,PNG
Papua New Guinea,1998,Refugees,220,PNG
Papua New Guinea,1999,Refugees,9,PNG
Papua New Guinea,2000,Asylum-seekers,3,PNG
Papua New Guinea,2000,Refugees,8,PNG
Papua New Guinea,2001,Asylum-seekers,3,PNG
Papua New Guinea,2001,Refugees,8,PNG
Papua New Guinea,2002,Asylum-seekers,8,PNG
Papua New Guinea,2002,Refugees,16,PNG
Papua New Guinea,2003,Asylum-seekers,10,PNG
Papua New Guinea,2003,Refugees,18,PNG
Papua New Guinea,2004,Asylum-seekers,2,PNG
Papua New Guinea,2004,Refugees,18,PNG
Papua New Guinea,2005,Asylum-seekers,21,PNG
Papua New Guinea,2005,Refugees,23,PNG
Papua New Guinea,2006,Asylum-seekers,9,PNG
Papua New Guinea,2006,Refugees,31,PNG
Papua New Guinea,2007,Asylum-seekers,24,PNG
Papua New Guinea,2007,Refugees,36,PNG
Papua New Guinea,2008,Asylum-seekers,19,PNG
Papua New Guinea,2008,Refugees,46,PNG
Papua New Guinea,2009,Asylum-seekers,12,PNG
Papua New Guinea,2009,Refugees,70,PNG
Papua New Guinea,2010,Asylum-seekers,42,PNG
Papua New Guinea,2010,Refugees,89,PNG
Papua New Guinea,2011,Asylum-seekers,49,PNG
Papua New Guinea,2011,Refugees,128,PNG
Papua New Guinea,2012,Asylum-seekers,86,PNG
Papua New Guinea,2012,Refugees,174,PNG
Papua New Guinea,2013,Asylum-seekers,149,PNG
Papua New Guinea,2013,Refugees,221,PNG
Papua New Guinea,2014,Asylum-seekers,217,PNG
Papua New Guinea,2014,Refugees,288,PNG
Papua New Guinea,2015,Asylum-seekers,200,PNG
Papua New Guinea,2015,Refugees,339,PNG
Papua New Guinea,2016,Asylum-seekers,264,PNG
Papua New Guinea,2016,Refugees,399,PNG
Papua New Guinea,2017,Asylum-seekers,372,PNG
Papua New Guinea,2017,Refugees,396,PNG
Paraguay,1990,Refugees,19,PRY
Paraguay,1991,Refugees,8,PRY
Paraguay,1992,Refugees,9,PRY
Paraguay,1993,Refugees,14,PRY
Paraguay,1994,Refugees,63,PRY
Paraguay,1995,Refugees,51,PRY
Paraguay,1996,Refugees,44,PRY
Paraguay,1997,Refugees,20,PRY
Paraguay,1998,Refugees,21,PRY
Paraguay,1999,Refugees,18,PRY
Paraguay,2000,Asylum-seekers,14,PRY
Paraguay,2000,Refugees,19,PRY
Paraguay,2001,Asylum-seekers,20,PRY
Paraguay,2001,Refugees,8,PRY
Paraguay,2002,Asylum-seekers,49,PRY
Paraguay,2002,Refugees,31,PRY
Paraguay,2003,Asylum-seekers,54,PRY
Paraguay,2003,Refugees,32,PRY
Paraguay,2004,Asylum-seekers,47,PRY
Paraguay,2004,Refugees,37,PRY
Paraguay,2005,Asylum-seekers,35,PRY
Paraguay,2005,Refugees,44,PRY
Paraguay,2006,Asylum-seekers,37,PRY
Paraguay,2006,Refugees,105,PRY
Paraguay,2007,Asylum-seekers,45,PRY
Paraguay,2007,Refugees,102,PRY
Paraguay,2008,Asylum-seekers,32,PRY
Paraguay,2008,Refugees,101,PRY
Paraguay,2009,Asylum-seekers,32,PRY
Paraguay,2009,Refugees,77,PRY
Paraguay,2010,Asylum-seekers,24,PRY
Paraguay,2010,Refugees,86,PRY
Paraguay,2011,Asylum-seekers,22,PRY
Paraguay,2011,Refugees,91,PRY
Paraguay,2012,Asylum-seekers,24,PRY
Paraguay,2012,Refugees,101,PRY
Paraguay,2013,Asylum-seekers,30,PRY
Paraguay,2013,Refugees,95,PRY
Paraguay,2014,Asylum-seekers,35,PRY
Paraguay,2014,Refugees,94,PRY
Paraguay,2015,Asylum-seekers,72,PRY
Paraguay,2015,Refugees,91,PRY
Paraguay,2016,Asylum-seekers,115,PRY
Paraguay,2016,Refugees,71,PRY
Paraguay,2017,Asylum-seekers,177,PRY
Paraguay,2017,Refugees,62,PRY
Peru,1988,Refugees,4,PER
Peru,1989,Refugees,28,PER
Peru,1990,Refugees,256,PER
Peru,1991,Refugees,475,PER
Peru,1992,Refugees,727,PER
Peru,1993,Refugees,1970,PER
Peru,1994,Refugees,4332,PER
Peru,1995,Refugees,5904,PER
Peru,1996,Refugees,6696,PER
Peru,1997,Refugees,6610,PER
Peru,1998,Refugees,7066,PER
Peru,1999,Refugees,7206,PER
Peru,2000,Asylum-seekers,2445,PER
Peru,2000,Refugees,6944,PER
Peru,2001,Asylum-seekers,2749,PER
Peru,2001,Refugees,6502,PER
Peru,2002,Asylum-seekers,3586,PER
Peru,2002,Refugees,6430,PER
Peru,2003,Asylum-seekers,2780,PER
Peru,2003,Refugees,5581,PER
Peru,2004,Asylum-seekers,2112,PER
Peru,2004,Refugees,4769,PER
Peru,2005,Asylum-seekers,1649,PER
Peru,2005,Refugees,4865,PER
Peru,2006,Asylum-seekers,1926,PER
Peru,2006,Refugees,6986,PER
Peru,2007,Asylum-seekers,3065,PER
Peru,2007,Refugees,7743,PER
Peru,2008,Asylum-seekers,2503,PER
Peru,2008,Refugees,7339,PER
Peru,2009,Asylum-seekers,5816,PER
Peru,2009,Refugees,6271,PER
Peru,2010,Asylum-seekers,4776,PER
Peru,2010,Refugees,5834,PER
Peru,2011,Asylum-seekers,499,PER
Peru,2011,Refugees,5491,PER
Peru,2012,Asylum-seekers,340,PER
Peru,2012,Refugees,5212,PER
Peru,2013,Asylum-seekers,704,PER
Peru,2013,Refugees,4768,PER
Peru,2014,Asylum-seekers,1033,PER
Peru,2014,Refugees,4343,PER
Peru,2015,Asylum-seekers,1539,PER
Peru,2015,Refugees,3599,PER
Peru,2016,Asylum-seekers,2301,PER
Peru,2016,Refugees,2609,PER
Peru,2017,Asylum-seekers,3501,PER
Peru,2017,Refugees,2578,PER
Philippines,1977,Refugees,90000,PHL
Philippines,1978,Refugees,92000,PHL
Philippines,1979,Refugees,90000,PHL
Philippines,1980,Refugees,90000,PHL
Philippines,1981,Refugees,90000,PHL
Philippines,1982,Refugees,90000,PHL
Philippines,1983,Refugees,100000,PHL
Philippines,1984,Refugees,100000,PHL
Philippines,1985,Refugees,90000,PHL
Philippines,1986,Refugees,90000,PHL
Philippines,1987,Refugees,90000,PHL
Philippines,1988,Refugees,90000,PHL
Philippines,1989,Refugees,90000,PHL
Philippines,1990,Refugees,10,PHL
Philippines,1991,Refugees,15,PHL
Philippines,1992,Refugees,46,PHL
Philippines,1993,Refugees,113,PHL
Philippines,1994,Refugees,436,PHL
Philippines,1995,Refugees,516,PHL
Philippines,1996,Refugees,598,PHL
Philippines,1997,Refugees,525,PHL
Philippines,1998,Refugees,45598,PHL
Philippines,1999,Refugees,45520,PHL
Philippines,2000,Asylum-seekers,1854,PHL
Philippines,2000,Refugees,45482,PHL
Philippines,2001,Asylum-seekers,1844,PHL
Philippines,2001,Refugees,45467,PHL
Philippines,2002,Asylum-seekers,2023,PHL
Philippines,2002,Refugees,45608,PHL
Philippines,2003,Asylum-seekers,1835,PHL
Philippines,2003,Refugees,412,PHL
Philippines,2004,Asylum-seekers,988,PHL
Philippines,2004,Refugees,434,PHL
Philippines,2005,Asylum-seekers,867,PHL
Philippines,2005,Refugees,465,PHL
Philippines,2006,Asylum-seekers,801,PHL
Philippines,2006,Refugees,886,PHL
Philippines,2007,Asylum-seekers,758,PHL
Philippines,2007,Refugees,1552,PHL
Philippines,2008,Asylum-seekers,910,PHL
Philippines,2008,Refugees,1354,PHL
Philippines,2009,Asylum-seekers,804,PHL
Philippines,2009,Refugees,993,PHL
Philippines,2010,Asylum-seekers,675,PHL
Philippines,2010,Refugees,970,PHL
Philippines,2011,Asylum-seekers,369,PHL
Philippines,2011,Refugees,952,PHL
Philippines,2012,Asylum-seekers,380,PHL
Philippines,2012,Refugees,986,PHL
Philippines,2013,Asylum-seekers,889,PHL
Philippines,2013,Refugees,724,PHL
Philippines,2014,Asylum-seekers,1120,PHL
Philippines,2014,Refugees,670,PHL
Philippines,2015,Asylum-seekers,1901,PHL
Philippines,2015,Refugees,593,PHL
Philippines,2016,Asylum-seekers,3120,PHL
Philippines,2016,Refugees,434,PHL
Philippines,2017,Asylum-seekers,8076,PHL
Philippines,2017,Refugees,433,PHL
Poland,1970,Refugees,150,POL
Poland,1971,Refugees,150,POL
Poland,1972,Refugees,140,POL
Poland,1973,Refugees,100,POL
Poland,1974,Refugees,70,POL
Poland,1975,Refugees,60,POL
Poland,1976,Refugees,50,POL
Poland,1978,Refugees,50,POL
Poland,1980,Refugees,471,POL
Poland,1981,Refugees,505,POL
Poland,1982,Refugees,775,POL
Poland,1983,Refugees,761,POL
Poland,1984,Refugees,994,POL
Poland,1985,Refugees,1655,POL
Poland,1986,Refugees,1102,POL
Poland,1987,Refugees,1475,POL
Poland,1988,Refugees,23266,POL
Poland,1989,Refugees,23072,POL
Poland,1990,Refugees,25632,POL
Poland,1991,Refugees,21643,POL
Poland,1992,Refugees,14518,POL
Poland,1993,Refugees,13390,POL
Poland,1994,Refugees,35938,POL
Poland,1995,Refugees,19732,POL
Poland,1996,Refugees,12869,POL
Poland,1997,Refugees,7294,POL
Poland,1998,Refugees,1880,POL
Poland,1999,Refugees,1245,POL
Poland,2000,Asylum-seekers,551,POL
Poland,2000,Refugees,865,POL
Poland,2001,Asylum-seekers,880,POL
Poland,2001,Refugees,3191,POL
Poland,2002,Asylum-seekers,821,POL
Poland,2002,Refugees,16712,POL
Poland,2003,Asylum-seekers,902,POL
Poland,2003,Refugees,15211,POL
Poland,2004,Asylum-seekers,575,POL
Poland,2004,Refugees,10680,POL
Poland,2005,Asylum-seekers,612,POL
Poland,2005,Refugees,19641,POL
Poland,2006,Asylum-seekers,379,POL
Poland,2006,Refugees,13513,POL
Poland,2007,Asylum-seekers,192,POL
Poland,2007,Refugees,2915,POL
Poland,2008,Asylum-seekers,227,POL
Poland,2008,Refugees,2391,POL
Poland,2009,Asylum-seekers,247,POL
Poland,2009,Refugees,2059,POL
Poland,2010,Asylum-seekers,156,POL
Poland,2010,Refugees,1764,POL
Poland,2011,Asylum-seekers,356,POL
Poland,2011,Refugees,1815,POL
Poland,2012,Asylum-seekers,323,POL
Poland,2012,Refugees,1640,POL
Poland,2013,Asylum-seekers,279,POL
Poland,2013,Refugees,1429,POL
Poland,2014,Asylum-seekers,273,POL
Poland,2014,Refugees,1310,POL
Poland,2015,Asylum-seekers,404,POL
Poland,2015,Refugees,1297,POL
Poland,2016,Asylum-seekers,561,POL
Poland,2016,Refugees,1159,POL
Poland,2017,Asylum-seekers,776,POL
Poland,2017,Refugees,1108,POL
Portugal,1994,Refugees,25,PRT
Portugal,1995,Refugees,25,PRT
Portugal,1996,Refugees,217,PRT
Portugal,1997,Refugees,213,PRT
Portugal,1998,Refugees,18,PRT
Portugal,1999,Refugees,15,PRT
Portugal,2000,Asylum-seekers,76,PRT
Portugal,2000,Refugees,23,PRT
Portugal,2001,Asylum-seekers,145,PRT
Portugal,2001,Refugees,17,PRT
Portugal,2002,Asylum-seekers,551,PRT
Portugal,2002,Refugees,62,PRT
Portugal,2003,Asylum-seekers,401,PRT
Portugal,2003,Refugees,55,PRT
Portugal,2004,Asylum-seekers,214,PRT
Portugal,2004,Refugees,47,PRT
Portugal,2005,Asylum-seekers,127,PRT
Portugal,2005,Refugees,74,PRT
Portugal,2006,Asylum-seekers,47,PRT
Portugal,2006,Refugees,25,PRT
Portugal,2007,Asylum-seekers,43,PRT
Portugal,2007,Refugees,32,PRT
Portugal,2008,Asylum-seekers,35,PRT
Portugal,2008,Refugees,36,PRT
Portugal,2009,Asylum-seekers,48,PRT
Portugal,2009,Refugees,31,PRT
Portugal,2010,Asylum-seekers,64,PRT
Portugal,2010,Refugees,30,PRT
Portugal,2011,Asylum-seekers,69,PRT
Portugal,2011,Refugees,28,PRT
Portugal,2012,Asylum-seekers,50,PRT
Portugal,2012,Refugees,32,PRT
Portugal,2013,Asylum-seekers,44,PRT
Portugal,2013,Refugees,32,PRT
Portugal,2014,Asylum-seekers,34,PRT
Portugal,2014,Refugees,31,PRT
Portugal,2015,Asylum-seekers,65,PRT
Portugal,2015,Refugees,28,PRT
Portugal,2016,Asylum-seekers,78,PRT
Portugal,2016,Refugees,19,PRT
Portugal,2017,Asylum-seekers,166,PRT
Portugal,2017,Refugees,6,PRT
Puerto Rico,1994,Refugees,12,PRI
Puerto Rico,1995,Refugees,12,PRI
Puerto Rico,1996,Refugees,12,PRI
Puerto Rico,2009,Asylum-seekers,0,PRI
Puerto Rico,2010,Asylum-seekers,0,PRI
Puerto Rico,2011,Asylum-seekers,0,PRI
Puerto Rico,2017,Asylum-seekers,0,PRI
Puerto Rico,2017,Refugees,0,PRI
Qatar,1994,Refugees,49,QAT
Qatar,1995,Refugees,30,QAT
Qatar,1996,Refugees,18,QAT
